"Institution ID","Institution","Game Date","Opponent ID","Opponent Name","Score For","Score Against","Location"
"774","Western Mich.","10/13/12","47","Ball St.","24","30","Away"
"774","Western Mich.","10/20/12","331","Kent St.","24","41","Away"
"774","Western Mich.","10/27/12","503","Northern Ill.","34","48","Home"
"774","Western Mich.","11/03/12","129","Central Mich.","42","31","Away"
"774","Western Mich.","11/10/12","86","Buffalo","24","29","Away"
"774","Western Mich.","11/17/12","204","Eastern Mich.","23","29","Home"
"796","Wisconsin","09/01/12","504","UNI","26","21","Home"
"796","Wisconsin","09/08/12","528","Oregon St.","7","10","Away"
"796","Wisconsin","09/15/12","731","Utah St.","16","14","Home"
"796","Wisconsin","09/22/12","704","UTEP","37","26","Home"
"796","Wisconsin","09/29/12","463","Nebraska","27","30","Away"
"796","Wisconsin","10/06/12","301","Illinois","31","14","Home"
"796","Wisconsin","10/13/12","559","Purdue","38","14","Away"
"796","Wisconsin","10/20/12","428","Minnesota","38","13","Home"
"796","Wisconsin","10/27/12","416","Michigan St.","13","16","Home"
"796","Wisconsin","11/10/12","306","Indiana","62","14","Away"
"796","Wisconsin","11/17/12","518","Ohio St.","14","21","Home"
"796","Wisconsin","11/24/12","539","Penn St.","21","24","Away"
"796","Wisconsin","12/01/12","463","Nebraska","","","Neutral Site"
"811","Wyoming","09/01/12","703","Texas","17","37","Away"
"811","Wyoming","09/08/12","709","Toledo","31","34","Home"
"811","Wyoming","09/15/12","90","Cal Poly","22","24","Home"
"811","Wyoming","09/22/12","295","Idaho","40","37","Away"
"811","Wyoming","10/06/12","466","Nevada","28","35","Away"
"811","Wyoming","10/13/12","721","Air Force","27","28","Home"
"811","Wyoming","10/20/12","96","Fresno St.","14","42","Away"
"811","Wyoming","10/27/12","66","Boise St.","14","45","Home"
"811","Wyoming","11/03/12","156","Colorado St.","45","31","Home"
"811","Wyoming","11/10/12","473","New Mexico","28","23","Away"
"811","Wyoming","11/17/12","465","UNLV","28","23","Away"
"811","Wyoming","11/24/12","626","San Diego St.","28","42","Home"
